username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
hosman_martinez;2016/01/01 12:14;0;0;"Niñ @s, adultos mayores y personas con discapacidad; serán prioridad durante alcaldía de @EnriquePenalosa @Bogota_DC";;@s @EnriquePenalosa @Bogota_DC;;"682973077630750720";https://twitter.com/hosman_martinez/status/682973077630750720
sebaslmpuerto;2016/01/01 12:14;0;0;"Solo espero que @EnriquePenalosa no mande a la borda todo lo hecho por Petro en la parte ambiental y social.";;@EnriquePenalosa;;"682973076322168834";https://twitter.com/sebaslmpuerto/status/682973076322168834
rcnradio;2016/01/01 12:13;19;6;"" Pido paciencia y colaboración para solucionar los problemas que enfrentaremos": @EnriquePenalosa #RCNRadio";;@EnriquePenalosa;#RCNRadio;"682973042356518912";https://twitter.com/rcnradio/status/682973042356518912
IM_SEOH;2016/01/01 12:13;0;0;""el amor por lo animales, también los vamos a cuidar" @EnriquePenalosa bien! #BogotaMejorParaTodos";;@EnriquePenalosa;#BogotaMejorParaTodos;"682973038963507200";https://twitter.com/IM_SEOH/status/682973038963507200
WilsonMartha6;2016/01/01 12:13;0;0;"@RecreoviaIDRD @BogotaMejorTodo @EnriquePenalosa @Bogota_DC eso si que bien Una felicitacion a la recreovia idrd comenzando con pie derecho";;@RecreoviaIDRD @BogotaMejorTodo @EnriquePenalosa @Bogota_DC;;"682973023805272064";https://twitter.com/WilsonMartha6/status/682973023805272064
HernandoVargas0;2016/01/01 12:13;2;5;"@NoticiasRCN @EnriquePenalosa llagaron las ratas de cuello blanco a Bogotá en cabeza de un gringo pic.twitter.com/szASnblrAu";;@NoticiasRCN @EnriquePenalosa;;"682973017656406016";https://twitter.com/HernandoVargas0/status/682973017656406016
BogotaET;2016/01/01 12:13;6;11;""Queremos una ciudad sin machismo", con respeto por la diversidad sexual, dice @EnriquePenalosa pic.twitter.com/iCVOjTo02R";;@EnriquePenalosa;;"682973002103939072";https://twitter.com/BogotaET/status/682973002103939072
DarioAngelR;2016/01/01 12:13;0;0;""Queremos una ciudad y una sociedad distinta. Una Bogotá sin matonería. Donde se respeten las diferencias", @EnriquePenalosa .";Bogotá, D.C., Colombia;@EnriquePenalosa;;"682972997242753025";https://twitter.com/DarioAngelR/status/682972997242753025
silvila;2016/01/01 12:13;3;5;"Arrsncó #BogotaMejorParaTodos @EnriquePenalosa Reconstruir Bogotá es una dura tarea. Paciencia y apoyo nos corresponde a los ciudadanos.";;@EnriquePenalosa;#BogotaMejorParaTodos;"682972996735266817";https://twitter.com/silvila/status/682972996735266817
Jacintopingo;2016/01/01 12:13;0;0;"@EnriquePenalosa agradeciendo ya alcaldía a @carlosfgalan y demás "altruistas". Volvió #gobernabilidad , gratis?pic.twitter.com/fTndcQn4N8";;@EnriquePenalosa @carlosfgalan;#gobernabilidad;"682972996139642882";https://twitter.com/Jacintopingo/status/682972996139642882
Bogota;2016/01/01 12:13;12;11;"“Una sociedad civilizada es especialmente respetuosa y protectora con sus ciudadanos más vulnerables” @EnriquePenalosa #BogotáMejorParaTodos";;@EnriquePenalosa;#Bogot;"682972972890603520";https://twitter.com/Bogota/status/682972972890603520
luciabastidasu;2016/01/01 12:13;4;6;"Vamos a construir una ciudad donde nadie se sienta inferior y el transporte y espacio público sean dignos @EnriquePenalosa";;@EnriquePenalosa;;"682972969791041537";https://twitter.com/luciabastidasu/status/682972969791041537
integracionbta;2016/01/01 12:13;1;3;"Alcalde @EnriquePenalosa toma juramento al gabinete distrital #BogotaMejorParaTodospic.twitter.com/rZNbxNZS9p";;@EnriquePenalosa;#BogotaMejorParaTodospic;"682972961666646017";https://twitter.com/integracionbta/status/682972961666646017
Mr_AndresRojas;2016/01/01 12:13;0;0;"El discurso de @EnriquePenalosa está mas encaminado a decir mentiras del anterior gobierno que hablar de lo que hará. #BogotaMejorParaRicos";;@EnriquePenalosa;#BogotaMejorParaRicos;"682972949134086145";https://twitter.com/Mr_AndresRojas/status/682972949134086145
jamesarbelaez21;2016/01/01 12:13;4;3;"@EnriquePenalosa Escucheme bien Joven Peña,deja ciertas mañas y a trabajar bien!.Ojo pues que le voy a montar control y seguimiento absoluto";;@EnriquePenalosa;;"682972942733602817";https://twitter.com/jamesarbelaez21/status/682972942733602817
lili_guarin;2016/01/01 12:13;0;0;"@VLADDO @EnriquePenalosa Claro es lógico. Si no sabe que cambiar, que mejorar. ... como entonces lo hara? Osea casi todo.....";;@VLADDO @EnriquePenalosa;;"682972931295674368";https://twitter.com/lili_guarin/status/682972931295674368
AmbienteBogota;2016/01/01 12:13;5;3;"@EnriquePenalosa: "vamos hacer una ciudad que todos queramos y de la que nos sintamos orgullosos".";;@EnriquePenalosa;;"682972930280701954";https://twitter.com/AmbienteBogota/status/682972930280701954
josevph;2016/01/01 12:13;0;0;"@EnriquePenalosa Como vamos a preferir salir en bicicleta a que nos vuelvan a atracar en la ciclo ruta por la décima "absurdo"";;@EnriquePenalosa;;"682972915558645760";https://twitter.com/josevph/status/682972915558645760
rodrigoalf77;2016/01/01 12:13;0;0;"@CABLENOTICIAS @EnriquePenalosa sin masonería como la que ud le hizo a petro con vilezas como eso de la petrocarreta? Descarado, canalla!!";;@CABLENOTICIAS @EnriquePenalosa;;"682972908218675200";https://twitter.com/rodrigoalf77/status/682972908218675200
NoticiasRCN;2016/01/01 12:13;15;8;""Entre todos, juntos, vamos a solucionar los problemas que enfrentamos": @EnriquePenalosa. http://bit.ly/12L5yRG ";;@EnriquePenalosa;;"682972907358785536";https://twitter.com/NoticiasRCN/status/682972907358785536
Lulufe20;2016/01/01 12:13;0;0;""Una sociedad sin machismo, en donde los colegios se respete la orientación sexual " @EnriquePenalosa";;@EnriquePenalosa;;"682972890686435328";https://twitter.com/Lulufe20/status/682972890686435328
NoticiasRCN;2016/01/01 12:13;16;8;""Vamos a superar adversidades, para eso, solicito a los ciudadanos paciencia y colaboración": @EnriquePenalosa. http://bit.ly/12L5yRG ";;@EnriquePenalosa;;"682972868360204288";https://twitter.com/NoticiasRCN/status/682972868360204288
CABLENOTICIAS;2016/01/01 12:13;2;4;"#ENVIVO: "Queremos una ciudad en la que nadie se sienta inferior ni excluido" @EnriquePenalosa por http://cablenoticias.tv ";;@EnriquePenalosa;#ENVIVO;"682972853763964928";https://twitter.com/CABLENOTICIAS/status/682972853763964928
luiscarroll;2016/01/01 12:13;1;0;"Qué gusto escuchar el discurso de posesión de @EnriquePenalosa";;@EnriquePenalosa;;"682972847510257664";https://twitter.com/luiscarroll/status/682972847510257664
AS_BIZARRO;2016/01/01 12:13;2;0;"@luciabastidasu @EnriquePenalosa no viejo, no le tuvimos paciencia a Petro, Tampoco a usted, póngase a trabajar q pa eso lo elegimos!";;@luciabastidasu @EnriquePenalosa;;"682972818984800256";https://twitter.com/AS_BIZARRO/status/682972818984800256
CathyJuvinao;2016/01/01 12:12;3;11;"'Queremos una Bogotá sin machismo, donde haya una definición distinta de masculinidad': @EnriquePenalosa (¡Mi parte favorita! )";;@EnriquePenalosa;;"682972795966459904";https://twitter.com/CathyJuvinao/status/682972795966459904
Bogota;2016/01/01 12:12;8;8;"“Queremos impulsar: una mejor manera de vivir, una manera de vivir más propicia para la felicidad.” @EnriquePenalosa #BogotáMejorParaTodos";;@EnriquePenalosa;#Bogot;"682972793978404864";https://twitter.com/Bogota/status/682972793978404864
BogotaMejorTodo;2016/01/01 12:12;2;2;"“Una ciudad es un medio para una manera de vivir. Eso queremos impulsar.” @EnriquePenalosa #BogotáMejorParaTodos";;@EnriquePenalosa;#Bogot;"682972778736300032";https://twitter.com/BogotaMejorTodo/status/682972778736300032
AlcaldiaBogota;2016/01/01 12:12;4;1;""No habrá milagros pero estamos preparados para enfrentar los retos" @EnriquePenalosa #BogotaMejorParaTodospic.twitter.com/0ohD59fs2o";;@EnriquePenalosa;#BogotaMejorParaTodospic;"682972778329411585";https://twitter.com/AlcaldiaBogota/status/682972778329411585
LiliDuiK;2016/01/01 12:12;0;0;"Buen discurso el de alcalde @EnriquePenalosa medido y respetuoso. Aún recuerdo el discurso polarizante de @petrogustavo hace 4 años";;@EnriquePenalosa @petrogustavo;;"682972776949481473";https://twitter.com/LiliDuiK/status/682972776949481473
AmbienteBogota;2016/01/01 12:12;3;6;""No habrá milagro, pero vamos a resolver los problemas que enfrentamos, juntos": alcalde @EnriquePenalosa pic.twitter.com/VHCgmWMHRH";;@EnriquePenalosa;;"682972773128495104";https://twitter.com/AmbienteBogota/status/682972773128495104
r_Montenegro;2016/01/01 12:12;5;10;"Dice @EnriquePenalosa q quiere"una ciudad sin machismo...sin matonería...respetuosa de las orientaciones sexuales" MUY INTERESANTE propósito";;@EnriquePenalosa;;"682972767998861312";https://twitter.com/r_Montenegro/status/682972767998861312
VLADDO;2016/01/01 12:12;5;22;"El alcalde @EnriquePenalosa ya les ha lanzado varios varillazos a los centros comerciales; en cambio a mí me encantan";;@EnriquePenalosa;;"682972760675598336";https://twitter.com/VLADDO/status/682972760675598336
h__rrrm;2016/01/01 12:12;0;0;"@Bogota_DC @EnriquePenalosa como para creerle, la prueba, su gran interés por el cable de Ciudad Bolívar.";;@Bogota_DC @EnriquePenalosa;;"682972757244669952";https://twitter.com/h__rrrm/status/682972757244669952
luciabastidasu;2016/01/01 12:12;47;83;"Vamos a combatir el machismo que afecta hoy a la ciudad @EnriquePenalosa";;@EnriquePenalosa;;"682972757114654721";https://twitter.com/luciabastidasu/status/682972757114654721
angelagarzonc;2016/01/01 12:12;13;8;""Queremos una Bogota sin machismo" "una Bogota donde las niñas no sean madres a temprana edad" @EnriquePenalosa";;@EnriquePenalosa;;"682972753608196096";https://twitter.com/angelagarzonc/status/682972753608196096
AndyNegrete;2016/01/01 12:12;0;0;"Retweeted Vladdo ( @VLADDO): El alcalde @EnriquePenalosa hace inventario de todo lo malo que hay en la ciudad que recibe hoy. Buen inicio";;@VLADDO @EnriquePenalosa;;"682972725342650368";https://twitter.com/AndyNegrete/status/682972725342650368
LaOtra14;2016/01/01 12:12;0;1;"#BogotaMejorParaTodos Que discurso tan mediocre @EnriquePenalosa #NoLeCreoNiCinco";;@EnriquePenalosa;#BogotaMejorParaTodos #NoLeCreoNiCinco;"682972723321126912";https://twitter.com/LaOtra14/status/682972723321126912
juliandise90;2016/01/01 12:12;0;0;"Discursos idealistas y el de @EnriquePenalosa en este momento...Sr. hay cosas que son inherentes a la sociedad";;@EnriquePenalosa;;"682972713326120961";https://twitter.com/juliandise90/status/682972713326120961
Diegosilopez;2016/01/01 12:12;0;0;"Lamento haber creído en el pasado en los verdes, @EnriquePenalosa, @sergio_fajardo, @AntanasMockus, no son más que politiqueros camuflados";;@EnriquePenalosa @sergio_fajardo @AntanasMockus;;"682972710968885248";https://twitter.com/Diegosilopez/status/682972710968885248
Bogota;2016/01/01 12:12;5;5;"“Una ciudad es un medio para una manera de vivir. Eso queremos impulsar.” @EnriquePenalosa #BogotáMejorParaTodos http://bit.ly/1bMF4qy ";;@EnriquePenalosa;#Bogot;"682972700147617792";https://twitter.com/Bogota/status/682972700147617792
DavidAlonzoC;2016/01/01 12:12;0;0;"Una Bogotá distinta en la que haya una definición distinta de masculinidad. ¡LIKE! @EnriquePenalosa";;@EnriquePenalosa;;"682972684595150848";https://twitter.com/DavidAlonzoC/status/682972684595150848
RecreoviaIDRD;2016/01/01 12:12;0;1;"@WilsonMartha6 @BogotaMejorTodo @EnriquePenalosa desde ya estamos trabajando para que @Bogota_DC sea activa y saludable";;@WilsonMartha6 @BogotaMejorTodo @EnriquePenalosa @Bogota_DC;;"682972674574946307";https://twitter.com/RecreoviaIDRD/status/682972674574946307
PaoSpain;2016/01/01 12:12;2;4;"El 1 de enero siempre tiene un aire esperanzador. #BienvenidoPeñalosa @EnriquePenalosa en sus manos nuestra ciudad! La ciudad de todos!";;@EnriquePenalosa;#BienvenidoPe;"682972667134226432";https://twitter.com/PaoSpain/status/682972667134226432
pipeforsaken;2016/01/01 12:12;0;0;"#PorUnaBogotaSinBullying by @EnriquePenalosa";;@EnriquePenalosa;#PorUnaBogotaSinBullying;"682972657894187008";https://twitter.com/pipeforsaken/status/682972657894187008
schmidtpil;2016/01/01 12:12;1;0;"@rzneas ay por favor.. Cómo resistirse a comentar lo que viene para Bogotá con @EnriquePenalosa";;@rzneas @EnriquePenalosa;;"682972650797449217";https://twitter.com/schmidtpil/status/682972650797449217
schmidtpil;2016/01/01 12:12;1;0;""No habrá milagros" dice @EnriquePenalosa #BogotaMejorParaTodos";;@EnriquePenalosa;#BogotaMejorParaTodos;"682972650122141699";https://twitter.com/schmidtpil/status/682972650122141699
luciabastidasu;2016/01/01 12:12;5;4;"Queremos una sociedad donde las niñas no decida ser madres sino estudiar,dedicarse al arte @EnriquePenalosa";;@EnriquePenalosa;;"682972633718194176";https://twitter.com/luciabastidasu/status/682972633718194176
CinMorAleja;2016/01/01 12:12;2;0;""Queremos una Bogotá en la que las niñas esperen a los 25 años para tener su primer hijo. Una Bogotá sin machismo" @EnriquePenalosa";;@EnriquePenalosa;;"682972628378906625";https://twitter.com/CinMorAleja/status/682972628378906625
PabloRV7;2016/01/01 12:12;0;0;""Queremos una Bogotá sin machismo, sin matonería"- @EnriquePenalosa <3 <3 <3 #BogotaMejorParaTodos";;@EnriquePenalosa;#BogotaMejorParaTodos;"682972627888148480";https://twitter.com/PabloRV7/status/682972627888148480
AlcaldiaBogota;2016/01/01 12:12;1;4;""Vamos a superar las adversidades" @EnriquePenalosa #BogotaMejorParaTodospic.twitter.com/0ohD59fs2o";;@EnriquePenalosa;#BogotaMejorParaTodospic;"682972623282802688";https://twitter.com/AlcaldiaBogota/status/682972623282802688
loretvcomunita;2016/01/01 12:12;1;1;"@Prensa_Alcaldia @EnriquePenalosa haciendo presencia Industria Nal de Tv Cerrada. pic.twitter.com/s5uQE8tRrI";;@Prensa_Alcaldia @EnriquePenalosa;;"682972612784435202";https://twitter.com/loretvcomunita/status/682972612784435202
VickySanabriaB;2016/01/01 12:12;0;0;"Qué nuestras niñas esperen hasta los 25 años para tener un hijo... Enorme @EnriquePenalosa";;@EnriquePenalosa;;"682972607998722048";https://twitter.com/VickySanabriaB/status/682972607998722048
MediatiKat;2016/01/01 12:12;0;0;"Si queremos una nueva Bogotá en esto tiene mucha razón @EnriquePenalosa #BogotaMejorParaTodoshttps://twitter.com/Prensa_Alcaldia/status/682972284261367808 …";;@EnriquePenalosa;#BogotaMejorParaTodoshttps;"682972601342398464";https://twitter.com/MediatiKat/status/682972601342398464
DaniFRamirez;2016/01/01 12:12;0;1;"Queda claro que @EnriquePenalosa no va a hacer el metro en Bogotá. YIKES.";;@EnriquePenalosa;;"682972599844995072";https://twitter.com/DaniFRamirez/status/682972599844995072
DiegoMolanoCant;2016/01/01 12:12;1;0;"@senora_uribista @Byprogresistas @ELTIEMPO @BogotaET @BogotaHumanaYA les va a llover mierda en Bogotá con @EnriquePenalosa y se lo merecen";;@senora_uribista @Byprogresistas @ELTIEMPO @BogotaET @BogotaHumanaYA @EnriquePenalosa;;"682972588381986816";https://twitter.com/DiegoMolanoCant/status/682972588381986816
lpulidov;2016/01/01 12:12;0;0;""Vamos a dar prioridad, como siempre los hemos hecho, a atender necesidades de los ciudadanos más necesitados" @EnriquePenalosa";;@EnriquePenalosa;;"682972581893410816";https://twitter.com/lpulidov/status/682972581893410816
jamesarbelaez21;2016/01/01 12:12;3;5;"@luciabastidasu @EnriquePenalosa Gracias a Dios salio el asesino Petro, pero estimados recuerden que Peña tiene mañas, toca hacerle control";;@luciabastidasu @EnriquePenalosa;;"682972579930451970";https://twitter.com/jamesarbelaez21/status/682972579930451970
CABLENOTICIAS;2016/01/01 12:12;4;5;"#ENVIVO: "Queremos una Bogotá sin matonería, sin jóvenes en riñas" @EnriquePenalosa por http://cablenoticias.tv ";;@EnriquePenalosa;#ENVIVO;"682972577824915456";https://twitter.com/CABLENOTICIAS/status/682972577824915456
nicolasweb20;2016/01/01 12:12;0;0;"Dejo constancia que yo uso la bici hace mucho rato y no porque @EnriquePenalosa lo dice!";;@EnriquePenalosa;;"682972567964094465";https://twitter.com/nicolasweb20/status/682972567964094465
Adriromerow;2016/01/01 12:12;0;1;"“Vamos a superar adversidades, para eso, solicito a todos los ciudadanos paciencia ” @EnriquePenalosa";;@EnriquePenalosa;;"682972554655563776";https://twitter.com/Adriromerow/status/682972554655563776
RedMasNoticias;2016/01/01 12:11;4;1;"Espacio público, sistema de transporte y reducción de gastos, son los temas que ha tratado @EnriquePenalosa en acto de posesión.";;@EnriquePenalosa;;"682972551300182017";https://twitter.com/RedMasNoticias/status/682972551300182017
FutVega;2016/01/01 12:11;0;0;"Al nuevo alcalde @EnriquePenalosa, le deseo un buen GOB. Solo pido que hay que dejar el ego de lado y trabajar por lo más importante: Bogotá";;@EnriquePenalosa;;"682972551233056769";https://twitter.com/FutVega/status/682972551233056769
